Year,Ticker,Beta_t,Vol_t,EoverP_t,DoverP_t,Beta_t1,RealisedReturn_t1
2020,CRM,1.0763121147198604,"Ticker
CRM    0.528494
dtype: float64","Ticker
CRM    0.028966
Name: 2020-12-31 00:00:00, dtype: float64",,1.1755253403395964,"Ticker
CRM    0.142003
dtype: float64"
2020,DIS,1.0865869705141866,"Ticker
DIS    0.489566
dtype: float64","Ticker
DIS    0.027323
Name: 2020-12-31 00:00:00, dtype: float64",,0.9325409444331272,"Ticker
DIS   -0.145104
dtype: float64"
2020,FB,,,,,,
2020,GOOG,0.9749210716376779,"Ticker
GOOG    0.382611
dtype: float64","Ticker
GOOG    0.10266
Name: 2020-12-31 00:00:00, dtype: float64",,1.263304799649522,"Ticker
GOOG    0.651705
dtype: float64"
2020,GOOGL,0.98260621002504,"Ticker
GOOGL    0.384069
dtype: float64","Ticker
GOOGL    0.102735
Name: 2020-12-31 00:00:00, dtype: float64",,1.2960742691183917,"Ticker
GOOGL    0.652958
dtype: float64"
2020,HD,1.1174276693716347,"Ticker
HD    0.435132
dtype: float64","Ticker
HD    0.061502
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
HD    0.025052
Name: 2020-12-31 00:00:00, dtype: float64",0.8118244517469027,"Ticker
HD    0.59506
dtype: float64"
2020,INTC,1.1862779485202073,"Ticker
INTC    0.533495
dtype: float64","Ticker
INTC   -0.09947
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
INTC    0.029308
Name: 2020-12-31 00:00:00, dtype: float64",1.3592255129722308,"Ticker
INTC    0.060525
dtype: float64"
2020,JNJ,0.6931840548023064,"Ticker
JNJ    0.302682
dtype: float64","Ticker
JNJ    0.064949
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
JNJ    0.028754
Name: 2020-12-31 00:00:00, dtype: float64",0.40012171111072126,"Ticker
JNJ    0.114381
dtype: float64"
2020,JPM,1.3204324018992197,"Ticker
JPM    0.543344
dtype: float64","Ticker
JPM    0.180858
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
JPM    0.031947
Name: 2020-12-31 00:00:00, dtype: float64",0.8375870794880105,"Ticker
JPM    0.277458
dtype: float64"
2020,KO,0.8363676542899595,"Ticker
KO    0.346162
dtype: float64","Ticker
KO    0.051641
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
KO    0.034012
Name: 2020-12-31 00:00:00, dtype: float64",0.5288198356832696,"Ticker
KO    0.113725
dtype: float64"
2020,MA,1.2767388757388385,"Ticker
MA    0.488936
dtype: float64","Ticker
MA    0.041075
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
MA    0.004599
Name: 2020-12-31 00:00:00, dtype: float64",1.3386640561936165,"Ticker
MA    0.011606
dtype: float64"
2020,MRK,0.7097661605512996,"Ticker
MRK    0.318239
dtype: float64","Ticker
MRK    0.100426
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
MRK    0.034542
Name: 2020-12-31 00:00:00, dtype: float64",0.2646106408510187,"Ticker
MRK    0.017549
dtype: float64"
2020,MSFT,1.14827347322338,"Ticker
MSFT    0.43852
dtype: float64","Ticker
MSFT    0.060419
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
MSFT    0.009759
Name: 2020-12-31 00:00:00, dtype: float64",1.1553562701266842,"Ticker
MSFT    0.524769
dtype: float64"
2020,NFLX,0.6675816533208792,"Ticker
NFLX    0.461758
dtype: float64","Ticker
NFLX    0.039077
Name: 2020-12-31 00:00:00, dtype: float64",,1.000291516456616,"Ticker
NFLX    0.114124
dtype: float64"
2020,NVDA,1.3645779609070499,"Ticker
NVDA    0.577972
dtype: float64","Ticker
NVDA    0.237313
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
NVDA    0.001229
Name: 2020-12-31 00:00:00, dtype: float64",2.0419929597839435,"Ticker
NVDA    1.254821
dtype: float64"
2020,PEP,0.9061002423223873,"Ticker
PEP    0.365173
dtype: float64","Ticker
PEP    0.051897
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
PEP    0.030711
Name: 2020-12-31 00:00:00, dtype: float64",0.5099305359038018,"Ticker
PEP    0.205564
dtype: float64"
2020,PFE,0.7026709049269915,"Ticker
PFE    0.357226
dtype: float64","Ticker
PFE    0.04622
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
PFE    0.048301
Name: 2020-12-31 00:00:00, dtype: float64",0.009941410848708976,"Ticker
PFE    0.66695
dtype: float64"
2020,PG,0.7259449133963568,"Ticker
PG    0.324351
dtype: float64","Ticker
PG    0.05061
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
PG    0.025056
Name: 2020-12-31 00:00:00, dtype: float64",0.37526406912302085,"Ticker
PG    0.205221
dtype: float64"
2020,PYPL,1.1794978729624392,"Ticker
PYPL    0.522845
dtype: float64","Ticker
PYPL    0.019001
Name: 2020-12-31 00:00:00, dtype: float64",,1.6453300237852726,"Ticker
PYPL   -0.194791
dtype: float64"
2020,T,0.8563607435368656,"Ticker
T    0.356303
dtype: float64","Ticker
T    0.102881
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
T    0.131283
Name: 2020-12-31 00:00:00, dtype: float64",0.3981150496017501,"Ticker
T   -0.05901
dtype: float64"
2020,TSLA,1.2783576404455608,"Ticker
TSLA    0.892835
dtype: float64","Ticker
TSLA    0.007525
Name: 2020-12-31 00:00:00, dtype: float64",,1.954505664796035,"Ticker
TSLA    0.497556
dtype: float64"
2020,UNH,1.1629089058682462,"Ticker
UNH    0.480329
dtype: float64","Ticker
UNH    0.072411
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
UNH    0.014646
Name: 2020-12-31 00:00:00, dtype: float64",0.6546432542722687,"Ticker
UNH    0.452037
dtype: float64"
2020,V,1.1572933123322702,"Ticker
V    0.426563
dtype: float64","Ticker
V    0.046899
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
V    0.005762
Name: 2020-12-31 00:00:00, dtype: float64",1.0951577899431537,"Ticker
V   -0.003149
dtype: float64"
2020,VZ,0.5386051137089974,"Ticker
VZ    0.245441
dtype: float64","Ticker
VZ    0.093322
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
VZ    0.054949
Name: 2020-12-31 00:00:00, dtype: float64",0.2345361619818513,"Ticker
VZ   -0.075489
dtype: float64"
2020,WMT,0.5213531164101685,"Ticker
WMT    0.314969
dtype: float64","Ticker
WMT    0.051896
Name: 2020-12-31 00:00:00, dtype: float64","Ticker
WMT    0.015968
Name: 2020-12-31 00:00:00, dtype: float64",0.5049496488065669,"Ticker
WMT    0.019708
dtype: float64"
2021,AAPL,1.319471194166067,"Ticker
AAPL    0.249656
dtype: float64","Ticker
AAPL    0.036893
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
AAPL    0.004963
Name: 2021-12-31 00:00:00, dtype: float64",1.3007259566718825,"Ticker
AAPL   -0.264042
dtype: float64"
2021,ADBE,1.4094242879197907,"Ticker
ADBE    0.291785
dtype: float64","Ticker
ADBE    0.026717
Name: 2021-12-31 00:00:00, dtype: float64",,1.4380291820738107,"Ticker
ADBE   -0.406535
dtype: float64"
2021,AMZN,1.0434299732104275,"Ticker
AMZN    0.239933
dtype: float64","Ticker
AMZN    0.036769
Name: 2021-12-31 00:00:00, dtype: float64",,1.6330363097543998,"Ticker
AMZN   -0.496152
dtype: float64"
2021,AVGO,1.5061460995532046,"Ticker
AVGO    0.28363
dtype: float64","Ticker
AVGO    0.034673
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
AVGO    0.024029
Name: 2021-12-31 00:00:00, dtype: float64",1.293429003288125,"Ticker
AVGO   -0.132697
dtype: float64"
2021,BAC,0.9206556721334468,"Ticker
BAC    0.255237
dtype: float64","Ticker
BAC    0.081986
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
BAC    0.019089
Name: 2021-12-31 00:00:00, dtype: float64",0.9595463545313553,"Ticker
BAC   -0.23823
dtype: float64"
2021,BRK-A,0.6870628230157324,"Ticker
BRK-A    0.15496
dtype: float64","Ticker
BRK-A    0.124871
Name: 2021-12-31 00:00:00, dtype: float64",,0.7328223181131193,"Ticker
BRK-A    0.04005
dtype: float64"
2021,BRK-B,0.7335605250482496,"Ticker
BRK-B    0.153456
dtype: float64","Ticker
BRK-B    0.125385
Name: 2021-12-31 00:00:00, dtype: float64",,0.7542143655597628,"Ticker
BRK-B    0.03311
dtype: float64"
2021,COST,0.7710303722188269,"Ticker
COST    0.189211
dtype: float64","Ticker
COST    0.031616
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
COST    0.005656
Name: 2021-12-31 00:00:00, dtype: float64",0.9133957854886088,"Ticker
COST   -0.190498
dtype: float64"
2021,CRM,1.1755259122586508,"Ticker
CRM    0.281498
dtype: float64","Ticker
CRM    0.025364
Name: 2021-12-31 00:00:00, dtype: float64",,1.4976309625149145,"Ticker
CRM   -0.478259
dtype: float64"
2021,CSCO,0.85965095328653,"Ticker
CSCO    0.191578
dtype: float64","Ticker
CSCO    0.04301
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
CSCO    0.025806
Name: 2021-12-31 00:00:00, dtype: float64",0.8438411947495618,"Ticker
CSCO   -0.224628
dtype: float64"
2021,DIS,0.9325407256074143,"Ticker
DIS    0.247658
dtype: float64","Ticker
DIS    0.031961
Name: 2021-12-31 00:00:00, dtype: float64",,1.1506155670644114,"Ticker
DIS   -0.439086
dtype: float64"
2021,GOOG,1.2633041505124503,"Ticker
GOOG    0.236596
dtype: float64","Ticker
GOOG    0.062154
Name: 2021-12-31 00:00:00, dtype: float64",,1.3346904038857923,"Ticker
GOOG   -0.386713
dtype: float64"
2021,GOOGL,1.2960734416811468,"Ticker
GOOGL    0.24258
dtype: float64","Ticker
GOOGL    0.062152
Name: 2021-12-31 00:00:00, dtype: float64",,1.3393239016931568,"Ticker
GOOGL   -0.390895
dtype: float64"
2021,HD,0.8118264288141176,"Ticker
HD    0.200594
dtype: float64","Ticker
HD    0.038558
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
HD    0.017276
Name: 2021-12-31 00:00:00, dtype: float64",0.9347682016333392,"Ticker
HD   -0.219762
dtype: float64"
2021,JNJ,0.40012381194332824,"Ticker
JNJ    0.144831
dtype: float64","Ticker
JNJ    0.058282
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
JNJ    0.027164
Name: 2021-12-31 00:00:00, dtype: float64",0.30437622824487964,"Ticker
JNJ    0.059749
dtype: float64"
2021,JPM,0.8375867270700458,"Ticker
JPM    0.213392
dtype: float64","Ticker
JPM    0.141577
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
JPM    0.025703
Name: 2021-12-31 00:00:00, dtype: float64",0.8797718109173887,"Ticker
JPM   -0.126412
dtype: float64"
2021,KO,0.5288186808366103,"Ticker
KO    0.147287
dtype: float64","Ticker
KO    0.046368
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
KO    0.031284
Name: 2021-12-31 00:00:00, dtype: float64",0.48850052916423586,"Ticker
KO    0.106096
dtype: float64"
2021,MA,1.3386628591560743,"Ticker
MA    0.283892
dtype: float64","Ticker
MA    0.040603
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
MA    0.005001
Name: 2021-12-31 00:00:00, dtype: float64",1.0953195648543899,"Ticker
MA   -0.026585
dtype: float64"
2021,META,1.2932456534831271,"Ticker
META    0.295196
dtype: float64","Ticker
META    0.07641
Name: 2021-12-31 00:00:00, dtype: float64",,1.727604293579662,"Ticker
META   -0.642218
dtype: float64"
2021,MRK,0.26460735660309437,"Ticker
MRK    0.234832
dtype: float64","Ticker
MRK    0.098694
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
MRK    0.037444
Name: 2021-12-31 00:00:00, dtype: float64",0.2866737214122932,"Ticker
MRK    0.494214
dtype: float64"
2021,MSFT,1.1553580001514527,"Ticker
MSFT    0.209214
dtype: float64","Ticker
MSFT    0.039625
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
MSFT    0.007043
Name: 2021-12-31 00:00:00, dtype: float64",1.2802795651290746,"Ticker
MSFT   -0.280248
dtype: float64"
2021,NFLX,1.000291516456616,"Ticker
NFLX    0.318559
dtype: float64","Ticker
NFLX    0.035074
Name: 2021-12-31 00:00:00, dtype: float64",,1.6523542783508687,"Ticker
NFLX   -0.510524
dtype: float64"
2021,NVDA,2.041992193145018,"Ticker
NVDA    0.449875
dtype: float64","Ticker
NVDA    0.105247
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
NVDA    0.000545
Name: 2021-12-31 00:00:00, dtype: float64",2.200653378714869,"Ticker
NVDA   -0.502646
dtype: float64"
2021,ORCL,0.7633604062583819,"Ticker
ORCL    0.292093
dtype: float64","Ticker
ORCL    0.051256
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
ORCL    0.014472
Name: 2021-12-31 00:00:00, dtype: float64",0.8896492460930698,"Ticker
ORCL   -0.04646
dtype: float64"
2021,PEP,0.5099278553889836,"Ticker
PEP    0.145064
dtype: float64","Ticker
PEP    0.043048
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
PEP    0.026892
Name: 2021-12-31 00:00:00, dtype: float64",0.4877566877075118,"Ticker
PEP    0.067835
dtype: float64"
2021,PFE,0.00994222866054786,"Ticker
PFE    0.260767
dtype: float64","Ticker
PFE    0.027727
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
PFE    0.031344
Name: 2021-12-31 00:00:00, dtype: float64",0.5127754926936736,"Ticker
PFE   -0.10408
dtype: float64"
2021,PG,0.37526703845374443,"Ticker
PG    0.143765
dtype: float64","Ticker
PG    0.041992
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
PG    0.022669
Name: 2021-12-31 00:00:00, dtype: float64",0.47288049234342033,"Ticker
PG   -0.05048
dtype: float64"
2021,TSLA,1.954505664796035,"Ticker
TSLA    0.546637
dtype: float64","Ticker
TSLA    0.005025
Name: 2021-12-31 00:00:00, dtype: float64",,1.7260412237078677,"Ticker
TSLA   -0.650315
dtype: float64"
2021,UNH,0.6546419292093274,"Ticker
UNH    0.191319
dtype: float64","Ticker
UNH    0.049868
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
UNH    0.011694
Name: 2021-12-31 00:00:00, dtype: float64",0.573058885924841,"Ticker
UNH    0.069363
dtype: float64"
2021,V,1.095157698261264,"Ticker
V    0.241225
dtype: float64","Ticker
V    0.047047
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
V    0.006325
Name: 2021-12-31 00:00:00, dtype: float64",0.9729393309486393,"Ticker
V   -0.034048
dtype: float64"
2021,WMT,0.5049528612546469,"Ticker
WMT    0.166363
dtype: float64","Ticker
WMT    0.050893
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
WMT    0.015949
Name: 2021-12-31 00:00:00, dtype: float64",0.44024518667239954,"Ticker
WMT   -0.004639
dtype: float64"
2021,XOM,0.9848536175526413,"Ticker
XOM    0.29456
dtype: float64","Ticker
XOM    0.139503
Name: 2021-12-31 00:00:00, dtype: float64","Ticker
XOM    0.064571
Name: 2021-12-31 00:00:00, dtype: float64",0.5297780858860078,"Ticker
XOM    0.874091
dtype: float64"
2022,AAPL,1.3007266893436187,"Ticker
AAPL    0.356007
dtype: float64","Ticker
AAPL    0.050129
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
AAPL    0.007094
Name: 2022-12-30 00:00:00, dtype: float64",1.103663023807415,"Ticker
AAPL    0.49008
dtype: float64"
2022,ABBV,0.35306499402461566,"Ticker
ABBV    0.223841
dtype: float64","Ticker
ABBV    0.015908
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
ABBV    0.038342
Name: 2022-12-30 00:00:00, dtype: float64",0.21464603764544413,"Ticker
ABBV   -0.002349
dtype: float64"
2022,ADBE,1.4380291820738107,"Ticker
ADBE    0.4506
dtype: float64","Ticker
ADBE    0.045018
Name: 2022-12-30 00:00:00, dtype: float64",,1.6603100489450693,"Ticker
ADBE    0.772799
dtype: float64"
2022,AMZN,1.6330363097543998,"Ticker
AMZN    0.500174
dtype: float64","Ticker
AMZN    0.072976
Name: 2022-12-30 00:00:00, dtype: float64",,1.5370465777683315,"Ticker
AMZN    0.80881
dtype: float64"
2022,AVGO,1.2934286182998302,"Ticker
AVGO    0.372982
dtype: float64","Ticker
AVGO    0.039978
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
AVGO    0.031425
Name: 2022-12-30 00:00:00, dtype: float64",1.470368381505424,"Ticker
AVGO    1.041842
dtype: float64"
2022,BAC,0.959547188261597,"Ticker
BAC    0.322405
dtype: float64","Ticker
BAC    0.107626
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
BAC    0.027629
Name: 2022-12-30 00:00:00, dtype: float64",1.2005448707004451,"Ticker
BAC    0.048259
dtype: float64"
2022,BRK-A,0.7328223181131193,"Ticker
BRK-A    0.222591
dtype: float64","Ticker
BRK-A    0.120063
Name: 2022-12-30 00:00:00, dtype: float64",,0.7061024517851817,"Ticker
BRK-A    0.157696
dtype: float64"
2022,BRK-B,0.7542143655597628,"Ticker
BRK-B    0.225471
dtype: float64","Ticker
BRK-B    0.121366
Name: 2022-12-30 00:00:00, dtype: float64",,0.7171159643437,"Ticker
BRK-B    0.154613
dtype: float64"
2022,COST,0.9133956142841876,"Ticker
COST    0.313692
dtype: float64","Ticker
COST    0.039056
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
COST    0.007943
Name: 2022-12-30 00:00:00, dtype: float64",0.8079954919735278,"Ticker
COST    0.490039
dtype: float64"
2022,CRM,1.4976306554245864,"Ticker
CRM    0.472159
dtype: float64","Ticker
CRM    0.048615
Name: 2022-12-30 00:00:00, dtype: float64",,1.2215995006364013,"Ticker
CRM    0.984614
dtype: float64"
2022,CVX,0.5526153244079471,"Ticker
CVX    0.328892
dtype: float64","Ticker
CVX    0.054084
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
CVX    0.035108
Name: 2022-12-30 00:00:00, dtype: float64",0.5785897501780309,"Ticker
CVX   -0.136327
dtype: float64"
2022,GOOG,1.3346903184110004,"Ticker
GOOG    0.387676
dtype: float64","Ticker
GOOG    0.101346
Name: 2022-12-30 00:00:00, dtype: float64",,1.4155492712039417,"Ticker
GOOG    0.588302
dtype: float64"
2022,GOOGL,1.3393237589656852,"Ticker
GOOGL    0.386497
dtype: float64","Ticker
GOOGL    0.102038
Name: 2022-12-30 00:00:00, dtype: float64",,1.3831916854184025,"Ticker
GOOGL    0.583248
dtype: float64"
2022,HD,0.9347674773415289,"Ticker
HD    0.312899
dtype: float64","Ticker
HD    0.049418
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
HD    0.025497
Name: 2022-12-30 00:00:00, dtype: float64",1.0336272482331925,"Ticker
HD    0.127694
dtype: float64"
2022,JNJ,0.30437726136054866,"Ticker
JNJ    0.174055
dtype: float64","Ticker
JNJ    0.054996
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
JNJ    0.027223
Name: 2022-12-30 00:00:00, dtype: float64",0.3449773577592701,"Ticker
JNJ   -0.085784
dtype: float64"
2022,JPM,0.8797716481382784,"Ticker
JPM    0.29794
dtype: float64","Ticker
JPM    0.162063
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
JPM    0.031808
Name: 2022-12-30 00:00:00, dtype: float64",0.8751684892742715,"Ticker
JPM    0.306267
dtype: float64"
2022,KO,0.4885009471050402,"Ticker
KO    0.196821
dtype: float64","Ticker
KO    0.04192
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
KO    0.02963
Name: 2022-12-30 00:00:00, dtype: float64",0.38143906374122294,"Ticker
KO   -0.044345
dtype: float64"
2022,LLY,0.5351944615952661,"Ticker
LLY    0.272023
dtype: float64","Ticker
LLY    0.034359
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
LLY    0.010933
Name: 2022-12-30 00:00:00, dtype: float64",0.43735947084940124,"Ticker
LLY    0.60909
dtype: float64"
2022,MA,1.09531988013525,"Ticker
MA    0.322553
dtype: float64","Ticker
MA    0.041712
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
MA    0.005721
Name: 2022-12-30 00:00:00, dtype: float64",0.8834463403786653,"Ticker
MA    0.234039
dtype: float64"
2022,META,1.7276048064307838,"Ticker
META    0.642499
dtype: float64","Ticker
META    0.213566
Name: 2022-12-30 00:00:00, dtype: float64",,1.772919190218861,"Ticker
META    1.941333
dtype: float64"
2022,MRK,0.28667349155530875,"Ticker
MRK    0.199299
dtype: float64","Ticker
MRK    0.066051
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
MRK    0.026881
Name: 2022-12-30 00:00:00, dtype: float64",0.25818001451345407,"Ticker
MRK    0.010099
dtype: float64"
2022,MSFT,1.2802789802608314,"Ticker
MSFT    0.353115
dtype: float64","Ticker
MSFT    0.055053
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
MSFT    0.010806
Name: 2022-12-30 00:00:00, dtype: float64",1.172243195391153,"Ticker
MSFT    0.581913
dtype: float64"
2022,NVDA,2.200651262826632,"Ticker
NVDA    0.631629
dtype: float64","Ticker
NVDA    0.211614
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
NVDA    0.001096
Name: 2022-12-30 00:00:00, dtype: float64",2.0191794161127676,"Ticker
NVDA    2.390172
dtype: float64"
2022,ORCL,0.8896496956861821,"Ticker
ORCL    0.305233
dtype: float64","Ticker
ORCL    0.053753
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
ORCL    0.016189
Name: 2022-12-30 00:00:00, dtype: float64",1.0577318810284184,"Ticker
ORCL    0.309416
dtype: float64"
2022,PEP,0.487755750308334,"Ticker
PEP    0.194587
dtype: float64","Ticker
PEP    0.040314
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
PEP    0.026826
Name: 2022-12-30 00:00:00, dtype: float64",0.3738529502043316,"Ticker
PEP   -0.032904
dtype: float64"
2022,PFE,0.5127757948611292,"Ticker
PFE    0.266526
dtype: float64","Ticker
PFE    0.030948
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
PFE    0.035882
Name: 2022-12-30 00:00:00, dtype: float64",0.45753198203451284,"Ticker
PFE   -0.412641
dtype: float64"
2022,PG,0.4728821731748045,"Ticker
PG    0.2195
dtype: float64","Ticker
PG    0.044224
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
PG    0.025334
Name: 2022-12-30 00:00:00, dtype: float64",0.38327180354427964,"Ticker
PG   -0.008577
dtype: float64"
2022,TSLA,1.7260412237078677,"Ticker
TSLA    0.652014
dtype: float64","Ticker
TSLA    0.014369
Name: 2022-12-30 00:00:00, dtype: float64",,2.212421909457032,"Ticker
TSLA    1.017211
dtype: float64"
2022,UNH,0.5730585794226015,"Ticker
UNH    0.243725
dtype: float64","Ticker
UNH    0.046634
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
UNH    0.012498
Name: 2022-12-30 00:00:00, dtype: float64",0.2792266806037962,"Ticker
UNH    0.007952
dtype: float64"
2022,V,0.9729387705834242,"Ticker
V    0.308829
dtype: float64","Ticker
V    0.048706
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
V    0.007725
Name: 2022-12-30 00:00:00, dtype: float64",0.7633843754252868,"Ticker
V    0.26308
dtype: float64"
2022,WMT,0.4402468769290224,"Ticker
WMT    0.267164
dtype: float64","Ticker
WMT    0.05113
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
WMT    0.016315
Name: 2022-12-30 00:00:00, dtype: float64",0.39572931204826123,"Ticker
WMT    0.128814
dtype: float64"
2022,XOM,0.5297800093282203,"Ticker
XOM    0.349032
dtype: float64","Ticker
XOM    0.074438
Name: 2022-12-30 00:00:00, dtype: float64","Ticker
XOM    0.035047
Name: 2022-12-30 00:00:00, dtype: float64",0.5575586510926235,"Ticker
XOM   -0.062615
dtype: float64"
2023,AAPL,1.1036637225727979,"Ticker
AAPL    0.199142
dtype: float64","Ticker
AAPL    0.033642
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
AAPL    0.00497
Name: 2023-12-29 00:00:00, dtype: float64",0.9559384679203363,"Ticker
AAPL    0.307052
dtype: float64"
2023,ABBV,0.21464661184794914,"Ticker
ABBV    0.195759
dtype: float64","Ticker
ABBV    0.015945
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
ABBV    0.04034
Name: 2023-12-29 00:00:00, dtype: float64",0.23546660094438351,"Ticker
ABBV    0.18859
dtype: float64"
2023,ADBE,1.6603100489450693,"Ticker
ADBE    0.317811
dtype: float64","Ticker
ADBE    0.025394
Name: 2023-12-29 00:00:00, dtype: float64",,1.254526418880546,"Ticker
ADBE   -0.254643
dtype: float64"
2023,AMZN,1.5370465777683315,"Ticker
AMZN    0.329603
dtype: float64","Ticker
AMZN    0.040345
Name: 2023-12-29 00:00:00, dtype: float64",,1.5477851233997657,"Ticker
AMZN    0.443925
dtype: float64"
2023,AVGO,1.4703685425439177,"Ticker
AVGO    0.321023
dtype: float64","Ticker
AVGO    0.019579
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
AVGO    0.017348
Name: 2023-12-29 00:00:00, dtype: float64",2.5928418209628794,"Ticker
AVGO    1.104929
dtype: float64"
2023,BAC,1.200543514433806,"Ticker
BAC    0.268416
dtype: float64","Ticker
BAC    0.102671
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
BAC    0.028196
Name: 2023-12-29 00:00:00, dtype: float64",0.825750889672131,"Ticker
BAC    0.338533
dtype: float64"
2023,BRK-A,0.7061024517851817,"Ticker
BRK-A    0.145406
dtype: float64","Ticker
BRK-A    0.103708
Name: 2023-12-29 00:00:00, dtype: float64",,0.5091634241247087,"Ticker
BRK-A    0.254863
dtype: float64"
2023,BRK-B,0.7171159643437,"Ticker
BRK-B    0.1364
dtype: float64","Ticker
BRK-B    0.105114
Name: 2023-12-29 00:00:00, dtype: float64",,0.525340290278056,"Ticker
BRK-B    0.270902
dtype: float64"
2023,COST,0.8079959391142892,"Ticker
COST    0.190852
dtype: float64","Ticker
COST    0.026212
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
COST    0.028961
Name: 2023-12-29 00:00:00, dtype: float64",0.8315381723494297,"Ticker
COST    0.396226
dtype: float64"
2023,CRM,1.2215992300250882,"Ticker
CRM    0.295459
dtype: float64","Ticker
CRM    0.024496
Name: 2023-12-29 00:00:00, dtype: float64",,1.4242426925659346,"Ticker
CRM    0.277637
dtype: float64"
2023,CVX,0.5785916822992756,"Ticker
CVX    0.229459
dtype: float64","Ticker
CVX    0.062621
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
CVX    0.043227
Name: 2023-12-29 00:00:00, dtype: float64",0.4160282366835274,"Ticker
CVX    0.012871
dtype: float64"
2023,GOOG,1.4155502478491564,"Ticker
GOOG    0.305497
dtype: float64","Ticker
GOOG    0.063808
Name: 2023-12-29 00:00:00, dtype: float64",,1.2303185637691068,"Ticker
GOOG    0.356164
dtype: float64"
2023,GOOGL,1.3831914743361393,"Ticker
GOOGL    0.303371
dtype: float64","Ticker
GOOGL    0.064449
Name: 2023-12-29 00:00:00, dtype: float64",,1.2371452586995106,"Ticker
GOOGL    0.360056
dtype: float64"
2023,HD,1.0336261660453303,"Ticker
HD    0.214782
dtype: float64","Ticker
HD    0.043822
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
HD    0.024871
Name: 2023-12-29 00:00:00, dtype: float64",0.7800060546804494,"Ticker
HD    0.149958
dtype: float64"
2023,JNJ,0.3449770396735037,"Ticker
JNJ    0.165185
dtype: float64","Ticker
JNJ    0.060157
Name: 2023-12-29 00:00:00, dtype: float64","Ticker
JNJ    0.03145
Name: 2023-12-29 00:00:00, dtype: float64",-0.039573040449886354,"Ticker
JNJ   -0.048115
dtype: float64"
